CL01ZSAP101 00001122005FA340600575X         138,12        143,25        137,00        139,62         99,57         99,69        102,05        105,17        107,72        110,19        110,19        113,15
CL01ZSAP101 00001122005FA340600580X           0,00          0,00          0,00          0,00          0,00          0,00        910,25        316,69        854,29        149,74        149,74        151,37
CL01ZSAP101 00001122005FA340600600X         354,43        361,35        341,69        349,67        333,48        339,54        349,14        360,17        281,61        293,13        293,13        318,60
CL01ZSAP101 00001122005FA340600605X        -201,71        254,53       -264,97       -294,12        237,65        185,78        187,07        193,65         72,13        251,87        251,87        311,24
CL01ZSAP101 00001122005FA340600610X          55,96         38,66         41,94         39,65         28,69         30,44         31,12         32,38         49,91         41,18         41,18         60,16
CL01ZSAP101 00001122005FA340600611X          53,30         36,82         39,94         37,76         30,19         32,04         32,75         34,09         52,54         43,35         43,35         63,33
CL01ZSAP101 00001122005FA340600620X         787,61        567,33        606,28        581,79        465,20        493,59        504,61        525,15        809,50        667,88        667,88        938,94
CL01ZSAP101 00001122005FA340602070X           0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          6,05
CL01ZSAP101 00001122005FA340602100X          18,59          0,00          0,00          0,00          0,00          0,00         81,31          0,00          0,00          0,00          0,00        641,34
CL01ZSAP101 00001122005FA340606500X          29,80          0,00         60,53         56,05         10,67         32,16          8,37         75,36          5,61         32,16         32,16         44,17
CL01ZSAP101 00001122005FA340607100X           0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FA340607450X           0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00        149,93
CL01ZSAP101 00001122005FA340607480X           0,00          0,00         51,81          0,00          0,00          0,00          0,00          0,00          2,40          0,00          0,00          0,00
CL01ZSAP101 00001122005FA340690815X        6304,31       5693,81      19128,93       4810,49          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FA330600540X           0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FA330606500X           0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FA330607450X           0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FA330600200X           0,00          0,00          0,00       1451,13          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FA330600400X        6200,72       6614,25       6303,60       6457,50       6775,49       2076,18       2125,14       2106,66       2243,30       2348,11       2348,11       2314,55
CL01ZSAP101 00001122005FA330600410X           0,00          0,00        549,73          0,00          0,00         10,68          0,00          0,00          0,00        178,11        178,11        392,88
CL01ZSAP101 00001122005FA330600420X           0,00        360,04          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FA330600460X         770,24        799,55        764,64        779,24        780,67          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FA330600480X           0,00          0,00         66,37          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
